,0
289,https://www.patheos.com/blogs/orthodoxyincommunionwithrome/2019/03/we-belong-to-allah-and-to-allah-we-shall-return/
290,https://www.patheos.com/blogs/conventionofstates/2018/07/constitutional-philosophy-for-regular-citizens-part-vi-why-federalism-matters-more-than-you-think/
291,https://www.patheos.com/blogs/storiedtheology/2017/10/05/the-bible-and-the-story/
292,https://www.patheos.com/blogs/thezenpagan/2019/03/shaman-is-a-fine-word-for-a-shaman/
293,https://www.patheos.com/blogs/infernal/2019/04/tst-grey-faction-protests-psychology-conference/
294,https://www.patheos.com/blogs/thinkingrationally/2018/11/quetzalcoatl-jesus-and-other-weapons-of-mass-destruction/
295,https://www.patheos.com/blogs/daylightatheism/2019/04/were-number-one-the-non-religious-take-the-lead/
296,https://www.patheos.com/blogs/theatheistandthepastor/2017/03/im-back/
297,https://www.patheos.com/blogs/seanlowe/2017/03/stop-name-love/
298,https://www.patheos.com/blogs/chargedbythegoddess/2019/01/rituals-are-great-but-everyday-resourcing-is-vital-for-magick/
299,https://www.patheos.com/blogs/strategicmonk/2019/03/26/listening-to-sacred-stillness-when-we-take-time-for-listening/
300,https://www.patheos.com/blogs/purposeinleadership/2016/04/23/why-organizational-culture-matters/
301,https://www.patheos.com/blogs/shanephipps/2019/03/28/welcome-to-sameville-usa/
302,https://www.patheos.com/blogs/islamahmadiyya/2018/09/hurricane-harvey-a-retrospect/
303,https://www.patheos.com/blogs/writingfromtheedge/2018/10/christian-jewish-dialogue-must-be-more-than-taking-tea-and-talking-antisemitism/
304,https://www.patheos.com/blogs/merebreath/2016/12/08/frankincense-lavender-rosemary-oh/
305,https://www.patheos.com/blogs/jimerwin/2019/01/10/resume-my-journey-god-has-for-me/
306,https://www.patheos.com/blogs/thenakedjesus/2018/04/war-solves-nothing-2/
307,https://www.patheos.com/blogs/hindu2/2019/01/j-krishnamurti-thought-and-time-are-always-together-video/
308,https://www.patheos.com/blogs/bythepalemoonlight/2018/07/blood-moon/
309,https://www.patheos.com/blogs/terrygaspard/2019/03/how-you-can-increase-your-emotional-intelligence/
310,https://www.patheos.com/blogs/opentablejudaism/2017/02/24/human-nature-morality-salvation-jewish-theology-pt-iv/
311,https://www.patheos.com/blogs/theliterarypapist/2018/08/new-horrors-old-memories-abuse-and-the-church/
312,https://www.patheos.com/blogs/conventionofstates/2018/07/natelson-missouri-decision-proves-courts-can-get-it-right-on-article-v-cases/
313,https://www.patheos.com/blogs/emergentvillage/2017/11/i-hope-you-kneel/
314,https://www.patheos.com/blogs/themuslimmonad/2018/07/100/
315,https://www.patheos.com/blogs/godzooks/2019/04/sophie-robot-sentientism-atheism/
316,https://www.patheos.com/blogs/onedegreetoanother/2019/04/confirmation-bias/
317,https://www.patheos.com/blogs/uncommongodcommongood/2019/04/three-essential-traits-for-scientific-exploration-and-for-life/
318,https://www.patheos.com/blogs/marketplacefaith/2019/03/you-can-conquer-job-stress/
319,https://www.patheos.com/blogs/slowchurch/2016/03/03/an-open-apology-to-chris-rock/
320,https://www.patheos.com/blogs/joepuentes/2019/02/a-pile-of-dead-animal-bones-and-a-brain-tumor/
321,https://www.patheos.com/blogs/writingfromtheedge/2019/01/whether-its-brexit-or-zionism-going-it-alone-makes-little-sense/
322,https://www.patheos.com/blogs/revangelical/2019/03/30/4123.html
323,https://www.patheos.com/blogs/hijabihandshaker/2018/07/moments-that-shape-our-lives/
324,https://www.patheos.com/blogs/christianityforthesbnr/2017/01/speaking-out-for-integrity-and-dr-marc-gafni-part-iv-of-iv/
325,https://www.patheos.com/blogs/justonething/2017/04/alphabet-of-the-heart-podcast/
326,https://www.patheos.com/blogs/carlmccolman/2019/03/six-videos-on-a-variety-of-contemplative-topics/
327,https://www.patheos.com/blogs/fridaynightheretics/2016/06/what-do-you-do-when-the-love-is-lost-with-your-adult-sibling/
328,https://www.patheos.com/blogs/doubletoilandresist/2019/02/book-review-the-witchs-book-of-self-care-by-arin-murphy-hiscock/
329,https://www.patheos.com/blogs/quranalyzeit/2015/12/06/lgbt-muslims-we-must-stop-alienating-them/
330,https://www.patheos.com/blogs/spiritualitychannelseries/2017/02/quantum-physics-donald-trump/
331,https://www.patheos.com/blogs/sabrshukr/2019/04/22-questions-to-ask-before-donating-to-a-muslim-non-profit/
332,https://www.patheos.com/blogs/faithshift/2017/12/when-christmas-is-hard/
333,https://www.patheos.com/blogs/professionoffaith/2016/10/fwo-whatsoever-you-do-dont-apologize/
334,https://www.patheos.com/blogs/strategicmonk/2019/03/16/practices-from-the-inside-out-we-pray-for-those-who-have-died/
335,https://www.patheos.com/blogs/samudra/2018/05/interviews-with-non-indian-hindus-ram-goodman/
336,https://www.patheos.com/blogs/truthtopower/2017/12/israel-bringing-apartheid-holy-land/
337,https://www.patheos.com/blogs/askangus/2017/07/found-paganism-wasnt-even-looking/
338,https://www.patheos.com/blogs/progressiveamerican/2018/11/stop-demonizing-the-poor/
339,https://www.patheos.com/blogs/thecatholicworkingmother/2019/03/paid-parental-leave-fertility-rates/
340,https://www.patheos.com/blogs/hawthorneandtherose/2019/02/theancientredwoods/
341,https://www.patheos.com/blogs/coloringoutsidethelines/2019/04/the-call-to-love-our-neighbors-thanks-to-alex-kuykendall/
342,https://www.patheos.com/blogs/yearofpolygamy/2018/10/choose-not-to-nickname/
343,https://www.patheos.com/blogs/themormonpolitico/2018/02/mormon-bishop-grandfather-wanted-encourage-divorce/
344,https://www.patheos.com/blogs/voxnova/2018/12/27/peter-jacksons-reminder-that-war-is-blasphemy/
345,https://www.patheos.com/blogs/wakeupcall/2018/10/10-jesus-quotes-hidden-by-the-church-and-what-they-reveal/
346,https://www.patheos.com/blogs/quillofthegoddess/2018/01/love-letter-men-world/
347,https://www.patheos.com/blogs/beneaththemoon/2019/01/magical-tools-cheaper-alternatives/
348,https://www.patheos.com/blogs/rolltodisbelieve/2019/03/26/evangelicals-react-to-their-newest-bad-news/
349,https://www.patheos.com/blogs/jacoblupfer/2017/08/evangelicals-and-the-trump-train/
350,https://www.patheos.com/blogs/watchinggod/2019/03/walking-in-the-shadow-of-death-in-the-long-goodbye/
351,https://www.patheos.com/blogs/deaconsbench/2019/04/for-those-with-long-memories-a-happy-conclusion-to-a-deacons-bench-epic/
352,https://www.patheos.com/blogs/quranalyzeit/2015/06/25/a-short-summary-of-al-anaam-chapter-6-back-to-quran-ramadan-2015/
353,https://www.patheos.com/blogs/anxiousbench/2019/04/the-mocking-of-carabbas-2/
354,https://www.patheos.com/blogs/bethanyanderson/2018/12/advent-migrants/
355,https://www.patheos.com/blogs/doxologyproject/2019/03/28/spring-and-gift/
356,https://www.patheos.com/blogs/catholicauthenticity/2019/02/enabling-abusers-on-divorce-and-remarriage/
357,https://www.patheos.com/blogs/aliciacrosby/2018/03/having-fun-is-self-care/
358,https://www.patheos.com/blogs/notesfromthetemple/2017/12/feeling-naked/
359,https://www.patheos.com/blogs/rationaldoubt/2019/04/dangerous-illusions-read-this-save-time/
360,https://www.patheos.com/blogs/raceandgrace/2019/04/god-works-in-mysterious-and-cussing-ways/
361,https://www.patheos.com/blogs/aliciacrosby/2018/03/everyone-wasnt-crying-hosanna/
362,https://www.patheos.com/blogs/watchinggod/2019/03/this-is-us-and-its-horrifyingly-spiritual/
363,https://www.patheos.com/blogs/someassemblyrequired/2019/03/toilet-training-isnt-rocket-science/
364,https://www.patheos.com/blogs/shatteringparadigms/2019/03/what-humanizes-us/
365,https://www.patheos.com/blogs/faithwalkers/2017/08/video-rob-bell-evangelicals-bible-family/
366,https://www.patheos.com/blogs/rebeccaflorencemiller/2017/11/loser-christ-trump/
367,https://www.patheos.com/blogs/alexparker/2018/06/alex-parker-an-introduction/
368,https://www.patheos.com/blogs/uncommongodcommongood/2019/03/why-should-we-care-for-people-with-disabilities/
369,https://www.patheos.com/blogs/ashleywillis/2019/01/how-to-make-this-year-a-more-intentional-one-and-your-best-yet/
370,https://www.patheos.com/blogs/spiritualitywithinaddictionandrecovery/2019/03/a-spiritual-selfie-taken-in-the-wilderness/
371,https://www.patheos.com/blogs/preventingrace/2019/04/07/self-pity-in-the-vineyard/
372,https://www.patheos.com/blogs/carlmccolman/2019/03/four-questions-about-centering-prayer-and-other-forms-of-contemplative-practice/
373,https://www.patheos.com/blogs/jaysondbradley/2019/02/bible-literacy/
374,https://www.patheos.com/blogs/awc/2016/11/we-cant-walk-to-christ/
375,https://www.patheos.com/blogs/bethanyanderson/2018/07/common-statements-used-to-defend-family-separation/
376,https://www.patheos.com/blogs/jappersandjanglers/2018/08/death-to-the-death-penalty/
377,https://www.patheos.com/blogs/akramsrazor/2013/01/jabba-the-turk/
378,https://www.patheos.com/blogs/jenniferfitz/2018/08/fisking-cardinal-dinardo-usccb-unclear-on-the-concept/
379,https://www.patheos.com/blogs/singod/2018/10/reconcile-review-lederach/
380,https://www.patheos.com/blogs/progressiveamerican/2018/02/we-have-black-history-month-because/
381,https://www.patheos.com/blogs/interspirituality/2018/09/why-you-want-your-meditation-teacher-to-be-more-like-a-piano-teacher-and-less-like-a-concert-pianist/
382,https://www.patheos.com/blogs/christiandemocracy/2019/01/a-wall-for-universal-healthcare/
383,https://www.patheos.com/blogs/faithfuldemocrats/2017/03/the-refugee-crisis-2/
384,https://www.patheos.com/blogs/thepangeablog/2018/04/19/cosmic-signs-dont-signal-a-rapture-next-weeks-prediction-by-david-meade/
385,https://www.patheos.com/blogs/churchformen/2019/01/why-we-despise-cutting-edge-churches/
386,https://www.patheos.com/blogs/samudra/2018/07/interviews-with-non-indian-hindus-gerald-barr/
387,https://www.patheos.com/blogs/thenakedjesus/2018/06/sessions-im-calling-bull-shit-on-your-understanding-or-romans/
388,https://www.patheos.com/blogs/churchformen/2019/01/the-book-that-led-to-a-baby-bust-in-the-church/
389,https://www.patheos.com/blogs/loveinshallah/2015/05/26/letter-to-single-sisters/
390,https://www.patheos.com/blogs/themuslimhippie/2018/02/06/grief-meets-mental-illness/
391,https://www.patheos.com/blogs/sickpilgrim/2019/03/dark-devotional-of-grand-temptations-and-ordinary-doubt/
392,https://www.patheos.com/blogs/byathameandstang/2018/11/american-witches/
393,https://www.patheos.com/blogs/goodandtruth/2018/01/happy-birthday-man-many-faults/
394,https://www.patheos.com/blogs/soapboxredemption/2018/04/podcast-with-randal-rauser/
395,https://www.patheos.com/blogs/oakandolive/2018/07/ancient-mayan-architecture/
396,https://www.patheos.com/blogs/bornagaincatholic/2018/06/twin-brothers-ordained-at-st-patricks-cathedral/
397,https://www.patheos.com/blogs/faithonthecouch/2019/03/dealing-with-others-emotions/
398,https://www.patheos.com/blogs/divinewedgie/2018/12/04/3-stages-advent-waiting/
399,https://www.patheos.com/blogs/jaysondbradley/2018/06/systemic-evil/
400,https://www.patheos.com/blogs/christiandemocracy/2019/01/the-people-should-elect-the-bishop-part-ii/
401,https://www.patheos.com/blogs/goodandtruth/2018/02/community-theater-taught-incarnation/
402,https://www.patheos.com/blogs/awc/2016/10/which-jesus-do-you-want/
403,https://www.patheos.com/blogs/radicalchristianmillennial/2017/11/sexual-abuse-louis-ck/
404,https://www.patheos.com/blogs/seventyfacesoftorah/2019/03/to-begin-is-human-to-finish-is-divine/
405,https://www.patheos.com/blogs/onedegreetoanother/2018/11/culture-proverbs/
406,https://www.patheos.com/blogs/samudra/2018/06/on-this-international-day-of-yoga-lets-commit-to-mentioning-yogas-hindu-roots/
407,https://www.patheos.com/blogs/brandondsmith/2017/08/why-did-book-of-revelation-outlast-other-early-christian-apocalypses/
408,https://www.patheos.com/blogs/deaconsbench/2019/04/the-washington-post-responds-to-the-covington-teenagers-lawsuit/
409,https://www.patheos.com/blogs/doubletoilandresist/2019/01/a-magickal-use-for-anger/
410,https://www.patheos.com/blogs/whowechoosetobe/2018/11/choose-life-or-choose-republicans-you-cant-have-both/
411,https://www.patheos.com/blogs/quillofthegoddess/2018/01/review-magical-art-crafting-charm-bags/
412,https://www.patheos.com/blogs/greymatters/2018/03/this-weeks-drinking-game-sesta-fosta/
413,https://www.patheos.com/blogs/europeancommunion/2018/08/italy-church-salvini-diciotti-refugees/
414,https://www.patheos.com/blogs/livingtradition/2019/04/sacred-space-lighting-the-lamps-within/
415,https://www.patheos.com/blogs/hawthorneandtherose/2019/02/my-experiences-at-pantheacon-2019/
416,https://www.patheos.com/blogs/byathameandstang/2018/12/perchta-yuletide-belly-slitter/
417,https://www.patheos.com/blogs/bythepalemoonlight/2018/07/interview-stuart-inman-on-alex-sanders-buddhism-1734-witchcraft/
418,https://www.patheos.com/blogs/daylightatheism/2019/03/friday-night-music-our-resistance/
419,https://www.patheos.com/blogs/teachingnonviolentatonement/2019/04/interrupting-scapegoating-with-extravagant-love-girardian-virtual-bible-study-preview/
420,https://www.patheos.com/blogs/throughbrokenroses/2018/10/23/the-power-of-choice/
421,https://www.patheos.com/blogs/infernal/2019/04/california-april-fools-day-pregnancy-satire/
422,https://www.patheos.com/blogs/eastmeetswestsocialworker/2018/11/7-step-guide-christians-overcome-shame/
423,https://www.patheos.com/blogs/spiritchatter/2017/06/summer-17-summer-trysts-turns/
424,https://www.patheos.com/blogs/europeancommunion/2018/08/chur-bishop-eleganti-st-gallen-abuse-gays/
425,https://www.patheos.com/blogs/theluckyones/2019/02/podcast-ch-1-in-which-the-author-dies-and-someone-else-has-to-finish-writing-the-book/
426,https://www.patheos.com/blogs/notalonespecialneedsparenting/2019/02/i-am-m-o-m/
427,https://www.patheos.com/blogs/franciscanactivist/2018/01/tax-bill-moral-document/
428,https://www.patheos.com/blogs/debraengleeverydaymiracles/2017/03/what-if-prayer-doesnt-seem-like-enough/
429,https://www.patheos.com/blogs/luminousliving/2016/11/beyond-election-day-sacred-america-sacred-world/
430,https://www.patheos.com/blogs/jenniferfitz/2018/07/mccarricks-dam-of-silence-starts-to-crack/
431,https://www.patheos.com/blogs/chargedbythegoddess/2019/03/avoiding-a-magickal-hangover/
432,https://www.patheos.com/blogs/seekingshanti/2017/09/finding-goddess-within-protect-us-fear/
433,https://www.patheos.com/blogs/throughthegrapevine/2018/10/matilda-joslyn-gage-the-good-witch-of-the-north/
434,https://www.patheos.com/blogs/laughingindisbelief/2019/04/groupthink-andys-follies-31/
435,https://www.patheos.com/blogs/viviannecrowley/2016/01/honoring-spiritually-powerful-women-doreen-valiente-1922-1999/
436,https://www.patheos.com/blogs/marketplacefaith/2018/10/what-do-you-want-to-be-when-you-grow-up/
437,https://www.patheos.com/blogs/someassemblyrequired/2019/03/readying-your-child-for-life-after-college/
438,https://www.patheos.com/blogs/bootcampaign/2016/10/prescribing-patriotism-for-more-virtuous-kids/
439,https://www.patheos.com/blogs/mindfulchristianitytoday/2019/03/a-lost-soul-abandoned-and-alone/
440,https://www.patheos.com/blogs/oldthingsnew/2019/01/ecclesiastes-and-compost-a-liturgy-for-a-new-year/
441,https://www.patheos.com/blogs/thetoolshed/2016/12/thor-hammer/
442,https://www.patheos.com/blogs/holyscapes/2018/09/in-the-presence-of-absence-a-spiritual-ecology-of-the-transcendent/
443,https://www.patheos.com/blogs/clippityclip/2017/07/name-celine-little-sisters-name-dion-aptly-named/
444,https://www.patheos.com/blogs/sacrednaturalism/2015/10/ed-gibney-01/
445,https://www.patheos.com/blogs/danpeterson/2019/04/an-astronomical-breakthrough-a-moral-quagmire-and-the-difficulty-of-economics.html/
446,https://www.patheos.com/blogs/samrocha/2017/04/notes-defense-rod-dreher/
447,https://www.patheos.com/blogs/altmuslim/2018/10/its-time-to-boycott-saudi-arabia-the-custodians-of-makkah-and-madinah/
448,https://www.patheos.com/blogs/visions-of-vocation/2016/02/where-the-revenant-missed-the-mark/
449,https://www.patheos.com/blogs/thechristianrevolution/2018/07/the-vibrant-world-of-ancient-eastern-christianity/
450,https://www.patheos.com/blogs/youngfogey/2019/03/saving-cinderella-a-conversation-with-faith-moore/
451,https://www.patheos.com/blogs/christianpiatt/2017/11/cliches-christians-never-use/
452,https://www.patheos.com/blogs/franciscanactivist/2017/10/building-heaven-earth-part-2/
453,https://www.patheos.com/blogs/gatewaygoddess/2015/10/decluttering-for-the-samhain-soul-day-4-whos-your-ninshubur/
454,https://www.patheos.com/blogs/dirtheartwitch/2019/02/ill-fly-awayan-ole-time-good-spell-feri-pagan-tent-revival/
455,https://www.patheos.com/blogs/sabrshukr/2017/10/when-our-hearts-break/
456,https://www.patheos.com/blogs/freedhearts/2018/03/27/5years/
457,https://www.patheos.com/blogs/throughthegrapevine/2018/09/what-is-conjure-hoodoo/
